"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @TheWatchers_: Increased activity at Raung volcano, Alert Level raised to 2 - Aviation Color Code to Orange, Indonesia https://t.co/gZaV…",FALSE,0,NA,2021-01-21 11:20:16,FALSE,NA,"1352214425445543936",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","weatherfreakk",17,TRUE,FALSE,NA,NA
"RT @volcanodiscover: #Popocatépetl #volcano (Mexico): strong explosion; emissions to 23,000 ft - Over the past week, the activity of the vo…",FALSE,0,NA,2021-01-21 11:04:01,FALSE,NA,"1352210334950584320",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WhoTheUserCares",31,TRUE,FALSE,NA,NA
"RT @TheWatchers_: Increased activity at Raung volcano, Alert Level raised to 2 - Aviation Color Code to Orange, Indonesia https://t.co/gZaV…",FALSE,0,NA,2021-01-21 10:58:51,FALSE,NA,"1352209036318445571",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","6Medic",17,TRUE,FALSE,NA,NA
"RT @Taobook01: This video have been shot, some years ago, by one @villavalentina0 guest during an #Etna trip designed by us. It is a steam…",FALSE,0,NA,2021-01-21 10:55:40,FALSE,NA,"1352208234304598021",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","GeorgDeflorian",2,TRUE,FALSE,NA,NA
"RT @TheWatchers_: Increased activity at Raung volcano, Alert Level raised to 2 - Aviation Color Code to Orange, Indonesia https://t.co/gZaV…",FALSE,0,NA,2021-01-21 10:52:13,FALSE,NA,"1352207367400783874",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bennie117",17,TRUE,FALSE,NA,NA
"You are looking at the largest volcano in the Solar System. This inactive volcano on Mars called Olympus Mons is an… https://t.co/UDMVmPQl5I",FALSE,0,NA,2021-01-21 10:49:23,TRUE,NA,"1352206654947917825",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","forbes_andra",0,FALSE,FALSE,NA,NA
"RT @volcanodiscover: #Raung #volcano (East Java, Indonesia): Volcanic Alert Level raised to Orange - According to PVMBG the &lt;b&gt;alert level…",FALSE,0,NA,2021-01-21 10:47:52,FALSE,NA,"1352206269336100864",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","2021meteorwatch",18,TRUE,FALSE,NA,NA
"RT @uwiseismic: Update #19 from @NEMOSVG on the ongoing activity at La Soufrière, SVG. The @NEMOSVG and the @uwiseismic remains the foremos…",FALSE,0,NA,2021-01-21 10:44:49,FALSE,NA,"1352205503447838723",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","slimchick1900",12,TRUE,FALSE,NA,NA
"RT @volcanodiscover: #Raung #volcano (East Java, Indonesia): Volcanic Alert Level raised to Orange - According to PVMBG the &lt;b&gt;alert level…",FALSE,0,NA,2021-01-21 10:44:05,FALSE,NA,"1352205319296987140",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Christsavedme77",18,TRUE,FALSE,NA,NA
"<U+0001F30B> Live now from #Volcano #Stromboli &gt; https://t.co/BSgdkHMcW3 https://t.co/bEBuik5t5r",FALSE,8,NA,2021-01-21 10:32:30,FALSE,NA,"1352202402301001728",NA,"<a href=""https://periscope.tv"" rel=""nofollow"">Periscope</a>","SkylineWebcams",3,FALSE,FALSE,NA,NA
"RT @EtnaLive: #etna #etnalive fiery sky over the most beautiful volcano in the world <U+0001F30B>

<U+0001F4F8> Emilio Messina

#eruzione #sicilia #catania #vulc…",FALSE,0,NA,2021-01-21 10:31:53,FALSE,NA,"1352202247669772288",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","tightorbit",26,TRUE,FALSE,NA,NA
"RT @volcanodiscover: #Popocatépetl #volcano (Mexico): strong explosion; emissions to 23,000 ft - Over the past week, the activity of the vo…",FALSE,0,NA,2021-01-21 10:29:15,FALSE,NA,"1352201586567643139",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","doubledeelite7",31,TRUE,FALSE,NA,NA
"RT @tonyveco: <U+0001F30B>The latest @CopernicusEU #Sentinel2 image of #Etna #Volcano clearly shows its activity with a visible lava flow of few hundr…",FALSE,0,NA,2021-01-21 10:28:21,FALSE,NA,"1352201359769161728",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","SusanneMilde",155,TRUE,FALSE,NA,NA
"RT @volcanodiscover: #Raung #volcano (East Java, Indonesia): Volcanic Alert Level raised to Orange - According to PVMBG the &lt;b&gt;alert level…",FALSE,0,NA,2021-01-21 10:27:49,FALSE,NA,"1352201224280367105",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","doubledeelite7",18,TRUE,FALSE,NA,NA
"RT @volcanodiscover: #Popocatépetl #volcano (Mexico): strong explosion; emissions to 23,000 ft - Over the past week, the activity of the vo…",FALSE,0,NA,2021-01-21 10:26:25,FALSE,NA,"1352200872852414464",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DiDi1361",31,TRUE,FALSE,NA,NA
"RT @volcanodiscover: #Raung #volcano (East Java, Indonesia): Volcanic Alert Level raised to Orange - According to PVMBG the &lt;b&gt;alert level…",FALSE,0,NA,2021-01-21 10:23:53,FALSE,NA,"1352200233812332544",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IkaMilan",18,TRUE,FALSE,NA,NA
"RT @volcanodiscover: #Raung #volcano (East Java, Indonesia): Volcanic Alert Level raised to Orange - According to PVMBG the &lt;b&gt;alert level…",FALSE,0,NA,2021-01-21 10:21:18,FALSE,NA,"1352199586404827138",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EquallyBalance",18,TRUE,FALSE,NA,NA
"An updated #ash advisory is available for #Popocatépetl #volcano in #Mexico : https://t.co/gWoXfYb1Yg https://t.co/ssr7i7kp7n",FALSE,2,NA,2021-01-21 10:19:13,FALSE,NA,"1352199059595907073",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","WashVAAC",0,FALSE,FALSE,NA,NA
"RT @volcanodiscover: #Raung #volcano (East Java, Indonesia): Volcanic Alert Level raised to Orange - According to PVMBG the &lt;b&gt;alert level…",FALSE,0,NA,2021-01-21 10:18:40,FALSE,NA,"1352198923516047360",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Xy5Z89",18,TRUE,FALSE,NA,NA
"RT @volcanodiscover: #Raung #volcano (East Java, Indonesia): Volcanic Alert Level raised to Orange - According to PVMBG the &lt;b&gt;alert level…",FALSE,0,NA,2021-01-21 10:18:00,FALSE,NA,"1352198753776762881",NA,"<a href=""http://www.volcanowatching.com"" rel=""nofollow"">Volcano Watching 1</a>","VolcanoWatching",18,TRUE,FALSE,NA,NA
"RT @volcanodiscover: #Raung #volcano (East Java, Indonesia): Volcanic Alert Level raised to Orange - According to PVMBG the &lt;b&gt;alert level…",FALSE,0,NA,2021-01-21 10:17:49,FALSE,NA,"1352198710806130688",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MKelko",18,TRUE,FALSE,NA,NA
"RT @volcanodiscover: #Raung #volcano (East Java, Indonesia): Volcanic Alert Level raised to Orange - According to PVMBG the &lt;b&gt;alert level…",FALSE,0,NA,2021-01-21 10:17:41,FALSE,NA,"1352198675519430656",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Blodeuweddmoon",18,TRUE,FALSE,NA,NA
"#Raung #volcano (East Java, Indonesia): Volcanic Alert Level raised to Orange - According to PVMBG the &lt;b&gt;alert lev… https://t.co/4OMForstm4",FALSE,18,NA,2021-01-21 10:16:47,TRUE,NA,"1352198449974943746",NA,"<a href=""http://www.volcanodiscovery.com"" rel=""nofollow"">volcanodiscovery news</a>","volcanodiscover",18,FALSE,FALSE,NA,NA
"RT @Taobook01: This video have been shot, some years ago, by one @villavalentina0 guest during an #Etna trip designed by us. It is a steam…",FALSE,0,NA,2021-01-21 10:07:01,FALSE,NA,"1352195991638863873",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","villavalentina0",2,TRUE,FALSE,NA,NA
"This video have been shot, some years ago, by one @villavalentina0 guest during an #Etna trip designed by us. It is… https://t.co/oKi6FM8wg1",FALSE,1,NA,2021-01-21 10:06:46,TRUE,NA,"1352195926794891269",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Taobook01",2,FALSE,FALSE,NA,NA
"RT @PlatformAdam: Update of SO2 emissions following the eruptive episode of 18 January of the #Etna #volcano. Here #Copernicus  #Sentinel5p…",FALSE,0,NA,2021-01-21 10:02:24,FALSE,NA,"1352194830663823360",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","SnaggyD",13,TRUE,FALSE,NA,NA
"RT @volcanodiscover: #Popocatépetl #volcano (Mexico): strong explosion; emissions to 23,000 ft - Over the past week, the activity of the vo…",FALSE,0,NA,2021-01-21 10:02:01,FALSE,NA,"1352194732483510272",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BCquakewatch",31,TRUE,FALSE,NA,NA
"RT @tonyveco: <U+0001F30B>The latest @CopernicusEU #Sentinel2 image of Jan.19 shows the #Etna #Volcano activity at the SE crater, where the lava flow…",FALSE,0,NA,2021-01-21 09:56:56,FALSE,NA,"1352193452696547331",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DarMo68",21,TRUE,FALSE,NA,NA
"RT @uwiseismic: When you gotta do what you gotta do - CALVIN Air dropping off equipment at the summit of #LaSoufrière on Jan 20th. #volcano…",FALSE,0,NA,2021-01-21 09:51:52,FALSE,NA,"1352192176592195585",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","scarlett_jazmin",6,TRUE,FALSE,NA,NA
"RT @WashVAAC: An updated #ash advisory is available for #Reventador #volcano in #Ecuador : https://t.co/9uiNjCFlE3 https://t.co/YWEpAS1uG2",FALSE,0,NA,2021-01-21 09:50:02,FALSE,NA,"1352191717416476672",NA,"<a href=""http://ecuabot.org"" rel=""nofollow"">EcuaBot 2.0</a>","ecuabot",1,TRUE,FALSE,NA,NA
"RT @PlatformAdam: Update of SO2 emissions following the eruptive episode of 18 January of the #Etna #volcano. Here #Copernicus  #Sentinel5p…",FALSE,0,NA,2021-01-21 09:48:57,FALSE,NA,"1352191443960401923",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","catreonot",13,TRUE,FALSE,NA,NA
"An updated #ash advisory is available for #Reventador #volcano in #Ecuador : https://t.co/9uiNjCFlE3 https://t.co/YWEpAS1uG2",FALSE,0,NA,2021-01-21 09:48:03,FALSE,NA,"1352191216390049792",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","WashVAAC",1,FALSE,FALSE,NA,NA
"RT @volcanodiscover: #Popocatépetl #volcano (Mexico): strong explosion; emissions to 23,000 ft - Over the past week, the activity of the vo…",FALSE,0,NA,2021-01-21 09:42:21,FALSE,NA,"1352189781749317633",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Cedarsgate1",31,TRUE,FALSE,NA,NA
"RT @volcanodiscover: #Sarychev Peak #volcano (Kuril Islands): new lava flow - Increasing trend of the volcano continues over the past ten d…",FALSE,0,NA,2021-01-21 09:41:44,FALSE,NA,"1352189629076627458",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Cedarsgate1",18,TRUE,FALSE,NA,NA
"RT @PlatformAdam: Update of SO2 emissions following the eruptive episode of 18 January of the #Etna #volcano. Here #Copernicus  #Sentinel5p…",FALSE,0,NA,2021-01-21 09:40:08,FALSE,NA,"1352189224649437186",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tonyveco",13,TRUE,FALSE,NA,NA
"RT @uwiseismic: When you gotta do what you gotta do - CALVIN Air dropping off equipment at the summit of #LaSoufrière on Jan 20th. #volcano…",FALSE,0,NA,2021-01-21 09:39:56,FALSE,NA,"1352189174615584768",NA,"<a href=""http://www.volcanowatching.com"" rel=""nofollow"">Volcano Watching 1</a>","VolcanoWatching",6,TRUE,FALSE,NA,NA
"When you gotta do what you gotta do - CALVIN Air dropping off equipment at the summit of #LaSoufrière on Jan 20th.… https://t.co/W0oiXUPZPS",FALSE,35,NA,2021-01-21 09:39:41,TRUE,NA,"1352189112183365634",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","uwiseismic",6,FALSE,FALSE,NA,NA
"RT @volcanodiscover: #Popocatépetl #volcano (Mexico): strong explosion; emissions to 23,000 ft - Over the past week, the activity of the vo…",FALSE,0,NA,2021-01-21 09:34:27,FALSE,NA,"1352187795444535296",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","twistofloop",31,TRUE,FALSE,NA,NA
"RT @uwiseismic: Update #19 from @NEMOSVG on the ongoing activity at La Soufrière, SVG. The @NEMOSVG and the @uwiseismic remains the foremos…",FALSE,0,NA,2021-01-21 09:28:51,FALSE,NA,"1352186387336998912",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sCaramel868",12,TRUE,FALSE,NA,NA
"RT @TheWatchers_: Increased activity at Raung volcano, Alert Level raised to 2 - Aviation Color Code to Orange, Indonesia https://t.co/gZaV…",FALSE,0,NA,2021-01-21 09:28:34,FALSE,NA,"1352186314205093889",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AndrieuEric",17,TRUE,FALSE,NA,NA
"An updated #ash advisory is available for #Sangay #volcano in #Ecuador : https://t.co/62BQMg6Sf5 https://t.co/N2F29YOo30",FALSE,0,NA,2021-01-21 09:22:27,FALSE,NA,"1352184775356805125",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","WashVAAC",0,FALSE,FALSE,NA,NA
"RT @uwiseismic: Update #19 from @NEMOSVG on the ongoing activity at La Soufrière, SVG. The @NEMOSVG and the @uwiseismic remains the foremos…",FALSE,0,NA,2021-01-21 09:20:11,FALSE,NA,"1352184206479273984",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Nuovella",12,TRUE,FALSE,NA,NA
"Where is #Kilauea, the most active volcanic mass on earth?
https://t.co/lnzGcBQfMI #hawaii #volcano #mountain… https://t.co/i1fmhxBZZT",FALSE,0,NA,2021-01-21 09:19:58,TRUE,NA,"1352184149243785216",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","latlong_net",0,FALSE,FALSE,NA,NA
"RT @TheWatchers_: Increased activity at Raung volcano, Alert Level raised to 2 - Aviation Color Code to Orange, Indonesia https://t.co/gZaV…",FALSE,0,NA,2021-01-21 09:19:10,FALSE,NA,"1352183949762547717",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","DeningCarlo",17,TRUE,FALSE,NA,NA
"RT @TheWatchers_: Increased activity at Raung volcano, Alert Level raised to 2 - Aviation Color Code to Orange, Indonesia https://t.co/gZaV…",FALSE,0,NA,2021-01-21 09:17:58,FALSE,NA,"1352183646996856832",NA,"<a href=""http://www.volcanowatching.com"" rel=""nofollow"">Volcano Watching 1</a>","VolcanoWatching",17,TRUE,FALSE,NA,NA
"Increased activity at Raung volcano, Alert Level raised to 2 - Aviation Color Code to Orange, Indonesia… https://t.co/6CEGb488yb",FALSE,21,NA,2021-01-21 09:16:03,TRUE,NA,"1352183163343183873",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","TheWatchers_",17,FALSE,FALSE,NA,NA
"RT @volcanodiscover: #Popocatépetl #volcano (Mexico): strong explosion; emissions to 23,000 ft - Over the past week, the activity of the vo…",FALSE,0,NA,2021-01-21 09:13:56,FALSE,NA,"1352182632608624640",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","paleomanchester",31,TRUE,FALSE,NA,NA
"RT @volcanodiscover: #Popocatépetl #volcano (Mexico): strong explosion; emissions to 23,000 ft - Over the past week, the activity of the vo…",FALSE,0,NA,2021-01-21 09:06:48,FALSE,NA,"1352180838473953280",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OzIndustries",31,TRUE,FALSE,NA,NA
"RT @volcanodiscover: #Popocatépetl #volcano (Mexico): strong explosion; emissions to 23,000 ft - Over the past week, the activity of the vo…",FALSE,0,NA,2021-01-21 09:03:06,FALSE,NA,"1352179906084564998",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MKelko",31,TRUE,FALSE,NA,NA
"RT @volcanodiscover: #Popocatépetl #volcano (Mexico): strong explosion; emissions to 23,000 ft - Over the past week, the activity of the vo…",FALSE,0,NA,2021-01-21 09:01:57,FALSE,NA,"1352179614777540608",NA,"<a href=""http://www.volcanowatching.com"" rel=""nofollow"">Volcano Watching 1</a>","VolcanoWatching",31,TRUE,FALSE,NA,NA
"#Popocatépetl #volcano (Mexico): strong explosion; emissions to 23,000 ft - Over the past week, the activity of the… https://t.co/7HHlK0EaHM",FALSE,49,NA,2021-01-21 09:01:39,TRUE,NA,"1352179542811668481",NA,"<a href=""http://www.volcanodiscovery.com"" rel=""nofollow"">volcanodiscovery news</a>","volcanodiscover",31,FALSE,FALSE,NA,NA
"RT @TheWatchers_: The Weekly Volcanic Activity Report: January 13 - 19, 2021 https://t.co/tZx1akqAgm #weekly #volcano #eruption",FALSE,0,NA,2021-01-21 08:53:02,FALSE,NA,"1352177371911217152",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","dulcedemon",7,TRUE,FALSE,NA,NA
"RT @tonyveco: <U+0001F30B>The latest @CopernicusEU #Sentinel2 image of #Etna #Volcano clearly shows its activity with a visible lava flow of few hundr…",FALSE,0,NA,2021-01-21 08:47:07,FALSE,NA,"1352175884992618497",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","marciasgreen",155,TRUE,FALSE,NA,NA
"RT @tonyveco: <U+0001F30B>The latest @CopernicusEU #Sentinel2 image of Jan.19 shows the #Etna #Volcano activity at the SE crater, where the lava flow…",FALSE,0,NA,2021-01-21 08:42:39,FALSE,NA,"1352174757739982851",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RG_Team_Tokyo",21,TRUE,FALSE,NA,NA
"RT @uwiseismic: Update #19 from @NEMOSVG on the ongoing activity at La Soufrière, SVG. The @NEMOSVG and the @uwiseismic remains the foremos…",FALSE,0,NA,2021-01-21 08:41:41,FALSE,NA,"1352174517813194759",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IVDabideen",12,TRUE,FALSE,NA,NA
"Mars enters in conjunction with Uranus and the most active volcano in europe Etna erupts #Volcano #Etna
P.s. pic no… https://t.co/4QeTsuI2GR",FALSE,1,NA,2021-01-21 08:41:15,TRUE,NA,"1352174405410050048",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","lovesenpai08",0,FALSE,FALSE,NA,NA
"RT @NCTsmtown: [Un Cut] Take #19|‘Volcano’ Recording Behind the Scene

https://t.co/UEcTystTs3

#UnCut #Volcano
#NCT #NCTU
#<U+CC44><U+B110>NCT #Ch_NCT",FALSE,0,NA,2021-01-21 08:41:10,FALSE,NA,"1352174386166448129",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","imfimfilm_",25463,TRUE,FALSE,NA,NA
"RT @TheWatchers_: The Weekly Volcanic Activity Report: January 13 - 19, 2021 https://t.co/tZx1akqAgm #weekly #volcano #eruption",FALSE,0,NA,2021-01-21 08:25:55,FALSE,NA,"1352170547476574213",NA,"<a href=""http://www.volcanowatching.com"" rel=""nofollow"">Volcano Watching 1</a>","VolcanoWatching",7,TRUE,FALSE,NA,NA
"RT @TheWatchers_: The Weekly Volcanic Activity Report: January 13 - 19, 2021 https://t.co/tZx1akqAgm #weekly #volcano #eruption",FALSE,0,NA,2021-01-21 08:25:55,FALSE,NA,"1352170547396837376",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","DeningCarlo",7,TRUE,FALSE,NA,NA
"The Weekly Volcanic Activity Report: January 13 - 19, 2021 https://t.co/tZx1akqAgm #weekly #volcano #eruption",FALSE,8,NA,2021-01-21 08:25:32,FALSE,NA,"1352170453859663872",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","TheWatchers_",7,FALSE,FALSE,NA,NA
"RT @uwiseismic: Update #19 from @NEMOSVG on the ongoing activity at La Soufrière, SVG. The @NEMOSVG and the @uwiseismic remains the foremos…",FALSE,0,NA,2021-01-21 08:09:31,FALSE,NA,"1352166422613471232",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Vinsa_sta",12,TRUE,FALSE,NA,NA
"RT @tonyveco: <U+0001F30B>The latest @CopernicusEU #Sentinel2 image of Jan.19 shows the #Etna #Volcano activity at the SE crater, where the lava flow…",FALSE,0,NA,2021-01-21 08:02:39,FALSE,NA,"1352164692165324802",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","clabbe15",21,TRUE,FALSE,NA,NA
"Spectacular scenes were witnessed as #MountEtna, #Europe’s largest active #volcano erupted, sending lava rocks flyi… https://t.co/yyEQAy5Xap",FALSE,1,NA,2021-01-21 07:55:07,TRUE,NA,"1352162798319489025",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","indiacom",0,FALSE,FALSE,NA,NA
"RT @NCTsmtown: [Un Cut] Take #19|‘Volcano’ Recording Behind the Scene

https://t.co/UEcTystTs3

#UnCut #Volcano
#NCT #NCTU
#<U+CC44><U+B110>NCT #Ch_NCT",FALSE,0,NA,2021-01-21 07:50:06,FALSE,NA,"1352161536345718785",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ftr80711471",25463,TRUE,FALSE,NA,NA
"RT @volcanodiscover: #Sarychev Peak #volcano (Kuril Islands): new lava flow - Increasing trend of the volcano continues over the past ten d…",FALSE,0,NA,2021-01-21 07:44:36,FALSE,NA,"1352160151713636353",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","neocosmologist",18,TRUE,FALSE,NA,NA
"RT @tonyveco: <U+0001F30B>The latest @CopernicusEU #Sentinel2 image of Jan.19 shows the #Etna #Volcano activity at the SE crater, where the lava flow…",FALSE,0,NA,2021-01-21 07:43:11,FALSE,NA,"1352159793893535745",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","CopernicusEU",21,TRUE,FALSE,NA,NA
"RT @volcanodiscover: #Sarychev Peak #volcano (Kuril Islands): new lava flow - Increasing trend of the volcano continues over the past ten d…",FALSE,0,NA,2021-01-21 07:38:34,FALSE,NA,"1352158630452326401",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","1239000Dd",18,TRUE,FALSE,NA,NA
"RT @volcanodiscover: #Sarychev Peak #volcano (Kuril Islands): new lava flow - Increasing trend of the volcano continues over the past ten d…",FALSE,0,NA,2021-01-21 07:38:32,FALSE,NA,"1352158624035041280",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RichFM39517086",18,TRUE,FALSE,NA,NA
"RT @volcanodiscover: #Sarychev Peak #volcano (Kuril Islands): new lava flow - Increasing trend of the volcano continues over the past ten d…",FALSE,0,NA,2021-01-21 07:38:19,FALSE,NA,"1352158567839764480",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MKelko",18,TRUE,FALSE,NA,NA
"RT @volcanodiscover: #Sarychev Peak #volcano (Kuril Islands): new lava flow - Increasing trend of the volcano continues over the past ten d…",FALSE,0,NA,2021-01-21 07:38:10,FALSE,NA,"1352158533744267264",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Xy5Z89",18,TRUE,FALSE,NA,NA
"RT @tonyveco: <U+0001F30B>The latest @CopernicusEU #Sentinel2 image of #Etna #Volcano clearly shows its activity with a visible lava flow of few hundr…",FALSE,0,NA,2021-01-21 07:38:09,FALSE,NA,"1352158528757231621",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Wizardofsteel",155,TRUE,FALSE,NA,NA
"RT @volcanodiscover: #Sarychev Peak #volcano (Kuril Islands): new lava flow - Increasing trend of the volcano continues over the past ten d…",FALSE,0,NA,2021-01-21 07:37:59,FALSE,NA,"1352158486428315648",NA,"<a href=""http://www.volcanowatching.com"" rel=""nofollow"">Volcano Watching 1</a>","VolcanoWatching",18,TRUE,FALSE,NA,NA
"#Sarychev Peak #volcano (Kuril Islands): new lava flow - Increasing trend of the volcano continues over the past te… https://t.co/ontap79Fo2",FALSE,25,NA,2021-01-21 07:36:53,TRUE,NA,"1352158206987022345",NA,"<a href=""http://www.volcanodiscovery.com"" rel=""nofollow"">volcanodiscovery news</a>","volcanodiscover",18,FALSE,FALSE,NA,NA
"RT @krjonsdottir: The first recorded earthquake since the new seismic stations were installed by #Snæfellsnes #volcano. It is just outside…",FALSE,0,NA,2021-01-21 07:30:47,FALSE,NA,"1352156672811294720",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","gunnalara",1,TRUE,FALSE,NA,NA
"RT @volcanodiscover: Suwanosejima #volcano (Ryukyu Islands, Japan): strong explosion today - The explosive eruption of the volcano continue…",FALSE,0,NA,2021-01-21 07:30:12,FALSE,NA,"1352156526442553347",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BCquakewatch",33,TRUE,FALSE,NA,NA
"RT @volcanodiscover: #Merapi #volcano (Java, Indonesia): pyroclastic flow this morning - The eruption continues on its gradually increasing…",FALSE,0,NA,2021-01-21 07:29:38,FALSE,NA,"1352156382875697153",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BCquakewatch",38,TRUE,FALSE,NA,NA
"RT @tonyveco: <U+0001F30B>The latest @CopernicusEU #Sentinel2 image of #Etna #Volcano clearly shows its activity with a visible lava flow of few hundr…",FALSE,0,NA,2021-01-21 07:17:03,FALSE,NA,"1352153217342328832",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","REYMTSGT",155,TRUE,FALSE,NA,NA
"RT @tonyveco: <U+0001F30B>The latest @CopernicusEU #Sentinel2 image of Jan.19 shows the #Etna #Volcano activity at the SE crater, where the lava flow…",FALSE,0,NA,2021-01-21 07:16:12,FALSE,NA,"1352153003231424512",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Aprocean",21,TRUE,FALSE,NA,NA
